Hitting Time
72.675
53.123
49.148
71.97500000000001
67.985
93.031
65.697
65.878
135.15200000000002
69.037
73.541
72.06400000000001
45.31
94.253
90.627
89.635
81.193
95.284
117.34100000000001
91.914
102.32300000000001
69.84400000000001
113.57000000000001
65.683
63.805
74.81700000000001
106.548
87.58800000000001
98.415
43.041000000000004
76.654
87.31700000000001
79.752
94.23100000000001
69.301
59.888
95.16
55.09
40.167
54.855000000000004
60.694
89.696
53.627
98.117
54.244
62.323
63.962
77.41
69.053
47.980000000000004
80.985
67.57600000000001
47.168
96.327
31.932000000000002
73.486
61.479
92.98700000000001
65.278
74.305
77.965
58.903
79.07300000000001
48.828
68.84
114.373
55.606
61.701
62.43
77.223
70.099
48.38
52.237
75.922
92.118
89.516
54.092
65.263
42.629
58.088
94.143
68.605
65.018
60.056000000000004
53.647
62.063
84.393
88.699
53.863
41.854
83.693
84.891
78.345
54.003
52.79
100.502
53.628
33.884
95.743
62.444
75.546
77.872
44.745
80.753
68.355
75.665
85.84700000000001
61.176
52.471000000000004
53.798
67.031
72.145
61.429
62.11
101.589
75.561
42.177
45.734
68.971
62.533
75.312
113.989
84.034
73.432
75.934
51.474000000000004
47.734
88.495
82.18900000000001
62.42
48.091
75.913
74.35300000000001
52.828
41.15
46.858000000000004
68.252
115.683
52.004
83.84700000000001
59.576
133.775
83.334
61.621
76.63
57.051
83.06400000000001
57.998000000000005
77.778
71.566
78.465
73.685
52.442
157.005
98.20700000000001
62.426
66.412
63.876000000000005
74.926
51.527
60.254
99.35600000000001
49.773
59.763
61.016
94.668
98.139
52.766
97.811
70.15
58.006
71.176
92.423
102.97
51.34
44.262
94.511
88.459
52.822
42.014
86.153
58.682
84.675
97.56400000000001
88.989
46.111000000000004
55.888
76.792
48.649
68.384
65.914
58.415
78.981
84.401
88.056
44.522
51.32
81.322
68.12
57.052
52.477000000000004
50.025
64.621
69.382
71.749
61.176
135.113
58.687000000000005
77.227
58.854
57.965
81.809
58.262
60.059000000000005
106.161
77.003
113.887
80.531
71.061
56.734
61.239000000000004
56.118
37.824
71.924
85.167
45.068
88.511
49.614000000000004
127.549
113.19200000000001
50.595
76.929
73.524
54.803000000000004
79.053
101.763
42.892
66.497
88.379
66.369
106.74000000000001
56.39
58.27
37.285000000000004
71.764
109.587
48.397
76.806
75.22500000000001
58.027
83.298
53.446
57.736000000000004
43.463
92.29
41.886
47.904
57.11
101.501
74.474
102.273
104.438
83.278
68.666
103.664
98.571
48.888
74.473
64.782
84.147
51.944
56.959
101.08200000000001
66.136
41.683
38.131
59.06
72.487
81.891
52.161
63.108000000000004
88.521
92.321
98.375
74.25
55.229
72.623
110.735
91.264
93.23700000000001
60.296
82.293
61.055
63.468
45.668
91.769
65.143
82.959
58.787
103.414
75.681
96.884
54.782000000000004
88.23
72.684
64.34700000000001
69.627
87.179
85.827
83.31400000000001
63.279
48.559
59.489000000000004
81.658
65.959
78.70400000000001
61.448
57.22
97.548
50.555
60.987
70.834
65.128
51.669000000000004
37.737
65.014
73.85300000000001
93.86
50.904
37.768
64.52
50.138
75.066
57.023
59.358000000000004
92.962
68.56700000000001
65.897
65.938
81.862
69.184
39.033
55.914
61.425000000000004
49.144
125.402
63.728
48.834
72.272
88.35300000000001
105.22
105.59100000000001
60.714
52.343
90.265
61.018
83.391
43.321
68.306
77.934
73.45100000000001
82.586
65.952
38.552
68.625
78.28
97.638
60.916000000000004
70.516
61.247
67.621
52.629
49.145
59.782000000000004
74.552
95.822
73.927
30.194
56.795
61.496
84.318
60.017
76.638
74.877
80.83
60.774
77.732
42.029
73.39
53.194
73.527
51.821
63.783
72.95100000000001
110.872
89.531
91.742
71.45400000000001
54.142
76.45700000000001
56.302
97.618
71.578
179.243
66.809
66.362
47.541000000000004
95.291
66.995
76.864
46.692
94.051
93.43
106.20400000000001
118.303
62.885
56.53
73.944
59.741
48.781
67.657
51.897
73.529
89.488
63.277
116.686
46.297000000000004
67.55
82.282
42.839
38.432
102.152
112.158
110.377
45.372
65.114
103.691
52.982
76.705
45.78
58.785000000000004
67.418
98.186
64.319
67.632
67.487
89.868
69.318
74.676
71.435
55.472
80.007
52.285000000000004
60.19
66.947
102.436
56.032000000000004
52.635
104.625
58.283
76.926
76.132
49.535000000000004
59.561
104.36
105.34100000000001
73.901
60.033
123.81400000000001
53.098
55.454
106.60300000000001
102.867
64.947
52.627
64.788
43.129
102.533
54.116
76.033
117.491
90.161
64.58200000000001
83.14
113.272
74.786
90.798
85.617
112.933
73.481
45.173
66.697
82.498
86.084
54.224000000000004
74.421
134.27100000000002
53.68
57.232
70.751
98.169
94.039
76.485
77.462
84.911
55.149
82.714
66.856
62.376000000000005
47.697
91.343
50.987
83.995
46.550000000000004
70.496
80.318
75.96300000000001
75.773
80.398
69.668
74.787
70.095
101.749
87.16
88.547
69.663
78.772
46.566
86.824
86.55
132.085
49.032000000000004
86.229
40.391
63.734
69.149
118.438
54.867000000000004
91.72500000000001
56.686
49.38
56.379
73.188
61.447
44.296
59.618
53.901
69.083
64.184
79.247
57.782000000000004
65.132
62.0
80.159
60.258
95.93
85.84400000000001
49.494
58.771
62.769
62.277
78.922
72.21300000000001
62.151
65.039
89.084
67.408
83.636
83.276
103.282
53.383
52.085
66.905
60.144
54.673
79.394
42.132
57.676
65.822
101.258
50.259
65.97200000000001
80.063
69.262
65.041
59.147
79.435
82.419
59.516
50.209
64.249
55.334
63.563
71.776
94.443
82.023
36.932
85.496
48.997
79.56700000000001
63.018
54.433
54.58
50.271
75.641
74.002
74.433
47.907000000000004
39.827
65.157
84.119
69.155
53.701
115.69
47.875
89.241
79.851
63.476
92.73
79.234
71.636
72.23
81.237
73.857
66.498
87.47200000000001
49.34
69.247
52.184000000000005
80.866
135.471
70.414
36.098
47.994
108.369
76.03
119.43900000000001
78.375
60.457
52.457
51.981
76.008
96.735
70.178
84.621
70.056
39.578
91.86
50.1
73.82900000000001
82.815
39.288000000000004
81.717
72.89
63.246
101.327
63.808
73.376
55.527
79.632
143.098
84.129
78.645
86.795
94.464
87.46600000000001
60.44
74.687
66.353
120.71900000000001
79.164
73.373
96.684
97.10900000000001
90.492
43.277
231.22
84.102
43.228
43.949
75.514
54.359
99.296
73.805
130.622
106.559
58.078
47.042
54.267
73.037
57.184000000000005
51.915
64.105
34.63
68.45400000000001
96.624
72.45400000000001
76.32900000000001
47.738
84.798
62.783
68.998
56.022
65.614
59.795
73.57900000000001
88.522
61.392
66.981
82.221
61.160000000000004
73.39
88.866
85.45700000000001
56.704
72.33800000000001
49.136
100.32300000000001
75.781
56.856
69.941
77.506
91.84700000000001
95.822
117.24300000000001
68.84
68.31700000000001
45.9
65.857
47.07
52.217
76.46300000000001
76.94500000000001
55.094
80.35000000000001
69.384
85.373
102.96600000000001
52.693
70.802
55.311
78.19800000000001
75.762
50.643
91.459
96.732
111.45400000000001
50.534
60.539
108.79
73.831
111.922
68.81400000000001
76.486
161.612
62.995000000000005
60.019
84.09700000000001
41.405
71.099
96.23100000000001
59.54
95.121
60.246
87.868
42.757
76.949
112.506
61.088
74.852
49.679
66.36
90.112
81.714
103.421
102.524
62.768
46.167
71.294
99.137
82.21000000000001
60.558
55.461
50.644
74.34700000000001
99.761
100.995
57.553000000000004
102.004
93.025
98.23100000000001
57.479
60.016
55.297000000000004
78.482
73.562
54.189
45.958
62.486000000000004
47.941
92.429
76.741
80.95
62.072
109.492
69.571
90.553
49.660000000000004
48.428000000000004
65.35
59.9
56.654
137.401
60.557
117.485
64.622
70.27
92.095
37.43
84.637
60.079
65.997
70.432
59.514
64.754
91.633
54.862
107.116
50.608000000000004
63.301
68.148
57.334
34.077
86.686
68.758
37.912
104.596
63.091
76.285
69.108
58.561
47.216
63.139
72.834
62.479
65.739
69.259
67.272
58.933
47.759
71.495
51.929
55.627
109.83500000000001
90.658
87.024
100.976
88.898
60.660000000000004
112.904
49.254
61.269
78.87
81.693
72.391
81.601
68.14
90.848
114.033
82.402
56.015
80.426
70.70100000000001
107.361
70.803
63.043
66.989
47.667
59.134
55.913000000000004
48.817
56.621
63.464
68.84
83.21600000000001
45.259
52.46
47.649
98.878
50.641
62.301
68.31400000000001
38.33
49.728
58.872
60.241
58.885
99.47
82.022
55.986000000000004
77.608
62.64
86.355
68.606
74.536
65.63
90.121
79.898
50.967
88.378
70.22
103.924
60.675000000000004
47.374
83.033
60.317
81.816
111.532
89.627
95.138
94.235
45.768
44.101
103.51
94.66
121.07000000000001
59.311
100.993
67.993
48.194
79.19800000000001
70.742
94.467
54.036
51.854
77.209
60.79
78.547
58.236000000000004
50.644
96.328
64.59700000000001
105.97
56.909
53.191
88.73
90.658
86.651
72.507
96.455
78.663
74.908
60.565
132.412
86.997
69.267
45.638
103.44200000000001
70.177
92.09700000000001
69.617
74.706
83.473
72.626
84.272
77.827
60.84
106.44
61.195
78.253
41.032000000000004
86.003
62.844
69.63
126.429
57.289
56.141
88.051
61.949
44.566
69.239
61.327
37.604
76.282
70.058
75.07600000000001
73.43
88.138
85.64
56.823
50.938
70.044
85.743
57.368
90.546
81.35000000000001
95.508
39.531
67.96600000000001
60.660000000000004
47.419000000000004
83.45100000000001
57.334
60.286
81.59
74.875
104.318
40.466
68.834
128.35
32.212
73.632
77.96600000000001
32.114
33.706
68.209
68.089
52.659
55.055
59.108000000000004
80.357
118.895
76.848
106.312
66.97200000000001
74.537
64.368
123.194
43.012
89.72200000000001
78.507
68.70700000000001
70.357
51.143
74.417
51.317
75.113
65.264
86.596
61.188
85.134
61.649
36.32
41.636
51.431000000000004
47.09
61.584
70.996
69.756
50.815
104.245
90.318
51.58
46.702
56.472
66.865
58.901
106.84100000000001
88.805
52.297000000000004
60.505
66.357
53.525
46.528
115.965
75.087
63.294000000000004
53.824
55.345
71.784
81.68
46.46
68.187
46.932
72.413
48.291000000000004
57.624
125.261
90.22500000000001
53.048
79.895
108.244
44.608000000000004
72.849
72.918
48.993
67.37
51.85
80.45700000000001
108.544
72.462
78.765
55.402
65.182
63.852000000000004
60.429
76.142
60.915
58.818
77.44
66.799
66.09700000000001
81.084
37.800000000000004
129.497
90.654
67.459
145.784
87.212
74.418
69.589
75.177
71.69800000000001
82.527
68.856
40.913000000000004
51.995000000000005
44.271
47.01
56.943
58.623000000000005
86.257
69.631
68.35000000000001
66.08200000000001
59.838
59.022
57.463
70.517
56.433
82.857
101.269
95.611
61.094
80.51
57.549
51.123
46.442
49.147
54.43
129.181
60.883
71.584
54.657000000000004
105.696
62.744
88.275
53.548
66.58200000000001
60.331
86.45400000000001
100.587
63.641
85.739
71.668
55.64
118.12400000000001
36.206
61.585
41.238
73.129
71.593
116.77
77.85000000000001
66.968
57.406
89.22800000000001
66.263
62.29
67.44
37.025
108.875
69.233
54.944
60.858000000000004
92.08
105.8
79.997
80.075
92.384
70.734
113.334
62.228
53.245000000000005
86.667
45.055
64.935
79.934
74.166
48.781
51.589
56.097
78.909
97.23
110.245
70.659
79.93900000000001
110.86500000000001
69.529
75.299
76.178
52.42
57.767
87.44200000000001
85.10900000000001
65.715
83.72800000000001
67.529
88.462
64.565
48.079
61.587
130.68
81.243
40.67
77.078
60.449
63.825
44.901
60.879
90.584
80.57300000000001
72.532
62.882
52.811
64.908
50.628
57.303000000000004
61.328
61.709
48.72
44.317
78.04
122.151
48.751
58.074
59.966
65.461
79.672
66.042
69.639
68.348
71.074
55.287
65.97
103.662
54.487
61.288000000000004
59.978
64.215
55.525
65.193
74.802
94.368
99.773
49.927
103.816
74.497
58.638
92.424
74.768
78.928
68.235
112.70700000000001
42.127
110.552
91.009
63.741
80.214
60.63
50.050000000000004
76.52
56.602000000000004
42.29
66.731
51.69
112.12
60.372
53.066
38.344
46.419000000000004
36.591
73.361
72.239
54.195
93.816
45.371
101.016
62.749
45.243
63.649
77.403
43.99
71.81
94.751
84.281
58.515
93.08800000000001
74.43900000000001
68.855
98.703
77.989
61.784
121.777
56.786
94.914
61.478
58.633
94.154
92.702
61.09
85.239
80.767
102.813
72.487
129.314
108.425
58.937000000000005
88.771
34.289
76.709
67.818
58.246
58.761
61.193
52.094
60.147
63.975
42.522
94.925
57.124
66.906
53.781
47.275
99.031
61.822
36.909
63.964
75.635
74.019
101.776
105.601
96.589
74.83200000000001
56.791000000000004
53.199
55.266
97.32300000000001
76.115
86.60900000000001
86.614
79.595
66.465
57.969
50.537
84.991
65.19200000000001
73.305
56.204
56.119
78.029
72.615
45.421
83.171
55.617000000000004
54.987
69.906
54.786
50.726
46.171
80.045
63.09
85.881
62.776
33.826
126.093
90.574
141.204
59.603
60.823
68.932
61.092
69.235
61.027
63.271
81.872
115.676
113.955
58.49
73.732
46.316
48.805
78.971
84.793
57.757
81.617
57.165
54.295
61.998000000000005
93.626
53.370000000000005
68.011
89.718
55.841
56.244
111.765
78.774
90.84100000000001
74.994
69.414
107.807
71.402
79.262
84.762
88.755
49.793
34.31
85.261
69.574
111.503
86.321
82.121
53.398
89.426
59.195
78.947
52.189
71.805
48.495000000000005
78.911
81.27
63.411
82.425
63.499
76.444
62.936
38.588
77.726
63.442
69.517
65.411
80.47
83.473
78.32300000000001
87.468
67.013
102.534
65.753
86.308
95.15
66.105
69.253
73.781
58.944
64.754
49.964
107.152
75.0
55.56
87.46600000000001
100.727
95.122
71.234
